contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,expiration,type,gex,timestamp,current_price
QQQ241112C00522000,2024-11-12 15:06:47+00:00,522.0,0.01,0.0,0.01,-0.02,-66.66667,3249.0,6333,0.148446015625,False,REGULAR,USD,2024-11-12,call,5210.334581425418,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241112P00503000,2024-11-12 16:07:53+00:00,503.0,0.02,0.01,0.02,-0.030000001,-60.0,1856.0,5164,0.15821154296875,False,REGULAR,USD,2024-11-12,put,5708.693009751908,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241112P00504000,2024-11-12 16:13:49+00:00,504.0,0.03,0.02,0.03,-0.03,-50.0,8844.0,14331,0.1523522265625,False,REGULAR,USD,2024-11-12,put,27771.914695658063,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241112P00505000,2024-11-12 16:13:54+00:00,505.0,0.03,0.02,0.03,-0.060000002,-66.666664,2882.0,14815,0.135750830078125,False,REGULAR,USD,2024-11-12,put,25266.24001118849,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241112P00506000,2024-11-12 16:14:23+00:00,506.0,0.04,0.03,0.04,-0.1,-71.42857,11831.0,10152,0.125985302734375,False,REGULAR,USD,2024-11-12,put,44764.09654242741,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241112P00507000,2024-11-12 16:13:28+00:00,507.0,0.07,0.05,0.06,-0.11000001,-61.111115,25384.0,11795,0.117196328125,False,REGULAR,USD,2024-11-12,put,112550.11757976684,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241112P00508000,2024-11-12 16:14:15+00:00,508.0,0.08,0.1,0.11,-0.17,-68.0,24559.0,7339,0.1137783935546875,False,REGULAR,USD,2024-11-12,put,153694.3052518685,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241112P00509000,2024-11-12 16:13:59+00:00,509.0,0.13,0.15,0.16,-0.21000001,-61.764706,24620.0,3389,0.1032804516601562,False,REGULAR,USD,2024-11-12,put,198203.51357031148,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241112P00510000,2024-11-12 16:14:37+00:00,510.0,0.23,0.22,0.23,-0.23,-51.11111,53814.0,12598,0.090829404296875,False,REGULAR,USD,2024-11-12,put,697866.1850163648,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241112P00511000,2024-11-12 16:14:40+00:00,511.0,0.38,0.33,0.35,-0.26999998,-41.53846,61167.0,4366,0.0782562878417968,False,REGULAR,USD,2024-11-12,put,1031421.8711352644,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241112P00512000,2024-11-12 16:14:45+00:00,512.0,0.63,0.62,0.63,-0.26999998,-30.337076,86628.0,7998,0.0708100732421875,False,REGULAR,USD,2024-11-12,put,1965572.592704741,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241112P00513000,2024-11-12 16:14:35+00:00,513.0,1.02,0.95,0.96,-0.23000002,-18.54839,102982.0,4112,0.0481052221679687,True,REGULAR,USD,2024-11-12,put,2842042.968759485,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241112P00514000,2024-11-12 16:14:45+00:00,514.0,1.66,1.52,1.55,-0.04000008,-2.3668687,81327.0,4285,1.0000000000000004e-05,True,REGULAR,USD,2024-11-12,put,0.0,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241112P00515000,2024-11-12 16:14:31+00:00,515.0,2.44,2.28,2.37,0.18000007,8.108111,13094.0,3067,1.0000000000000004e-05,True,REGULAR,USD,2024-11-12,put,0.0,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241112P00516000,2024-11-12 16:13:14+00:00,516.0,3.37,3.12,3.29,0.66999984,24.72324,3039.0,764,1.0000000000000004e-05,True,REGULAR,USD,2024-11-12,put,0.0,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241112P00517000,2024-11-12 16:13:11+00:00,517.0,4.42,4.01,4.27,0.77,21.09589,1720.0,417,1.0000000000000004e-05,True,REGULAR,USD,2024-11-12,put,0.0,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241112P00518000,2024-11-12 16:13:22+00:00,518.0,5.31,5.07,5.37,1.1500001,27.644234,505.0,286,1.0000000000000004e-05,True,REGULAR,USD,2024-11-12,put,0.0,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241112P00519000,2024-11-12 16:04:43+00:00,519.0,5.55,5.92,6.44,0.2800002,5.313097,76.0,46,1.0000000000000004e-05,True,REGULAR,USD,2024-11-12,put,0.0,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241112P00520000,2024-11-12 16:11:59+00:00,520.0,7.0,7.02,7.46,0.38999987,5.900149,140.0,75,1.0000000000000004e-05,True,REGULAR,USD,2024-11-12,put,0.0,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241112P00521000,2024-11-12 15:43:26+00:00,521.0,7.39,8.04,8.5,-0.11000013,-1.4666685,91.0,0,1.0000000000000004e-05,True,REGULAR,USD,2024-11-12,put,0.0,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241112P00522000,2024-11-12 15:36:36+00:00,522.0,8.0,8.72,9.28,-0.05000019,-0.6211204,29.0,29,1.0000000000000004e-05,True,REGULAR,USD,2024-11-12,put,0.0,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241112C00503000,2024-11-12 15:56:02+00:00,503.0,10.53,9.5,10.07,-0.72000027,-6.4000025,40.0,454,0.3789124609375,True,REGULAR,USD,2024-11-12,call,1281.0188721204972,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241112C00504000,2024-11-12 15:37:57+00:00,504.0,10.1,8.62,9.07,0.4300003,4.4467454,3.0,346,0.3520572607421874,True,REGULAR,USD,2024-11-12,call,1009.1539110518612,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241112C00505000,2024-11-12 15:16:24+00:00,505.0,8.87,7.87,8.4,-0.35999966,-3.9003215,31.0,402,0.3667055517578125,True,REGULAR,USD,2024-11-12,call,1342.1786747952742,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241112C00506000,2024-11-12 16:10:41+00:00,506.0,6.71,6.87,7.36,-0.75,-10.053619,21.0,464,0.3325262060546875,True,REGULAR,USD,2024-11-12,call,1706.0148548404516,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241112C00507000,2024-11-12 15:17:55+00:00,507.0,6.78,5.65,6.14,-0.27999973,-3.966002,6.0,531,0.2766185620117187,True,REGULAR,USD,2024-11-12,call,2269.535750279346,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241112C00508000,2024-11-12 16:17:33+00:00,508.0,5.0,4.78,5.14,-0.98,-16.38796,216.0,553,0.2465895654296875,True,REGULAR,USD,2024-11-12,call,3817.4868150255984,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241112C00509000,2024-11-12 16:13:09+00:00,509.0,3.86,3.83,4.18,-1.5600002,-28.78229,143.0,635,0.2192460888671875,True,REGULAR,USD,2024-11-12,call,4588.703484709125,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241112C00510000,2024-11-12 16:19:21+00:00,510.0,3.24,3.09,3.15,-0.83000016,-20.595535,1456.0,13413,0.1826253613281249,True,REGULAR,USD,2024-11-12,call,110516.5773248752,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241112C00511000,2024-11-12 16:19:22+00:00,511.0,2.41,2.14,2.2,-1.0699999,-31.195335,3004.0,1846,0.1511315356445313,True,REGULAR,USD,2024-11-12,call,46064.43181986528,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241112C00512000,2024-11-12 16:19:38+00:00,512.0,1.61,1.47,1.5,-0.9599999,-37.354084,9906.0,3339,0.1374597973632813,True,REGULAR,USD,2024-11-12,call,143380.4811830251,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241112C00513000,2024-11-12 16:19:48+00:00,513.0,0.95,0.91,0.92,-0.94,-49.73545,64944.0,3584,0.12500875,False,REGULAR,USD,2024-11-12,call,786138.1912210784,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241112C00514000,2024-11-12 16:19:41+00:00,514.0,0.46,0.42,0.43,-0.86,-65.15151,116450.0,5968,0.1071866625976562,False,REGULAR,USD,2024-11-12,call,1361540.2470264602,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241112C00515000,2024-11-12 16:19:47+00:00,515.0,0.2,0.18,0.19,-0.68,-77.27273,109358.0,4998,0.100594931640625,False,REGULAR,USD,2024-11-12,call,944897.268724438,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241112C00516000,2024-11-12 16:19:45+00:00,516.0,0.07,0.06,0.07,-0.52,-88.1356,68470.0,10975,0.09571216796875,False,REGULAR,USD,2024-11-12,call,387975.3935451025,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241112C00517000,2024-11-12 16:17:53+00:00,517.0,0.03,0.03,0.04,-0.32,-88.88889,29568.0,3854,0.1025480371093749,False,REGULAR,USD,2024-11-12,call,99339.4690933255,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241112C00518000,2024-11-12 16:18:25+00:00,518.0,0.03,0.02,0.03,-0.19,-86.36364,15467.0,6100,0.1132901171875,False,REGULAR,USD,2024-11-12,call,43378.877893771554,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241112C00519000,2024-11-12 16:13:04+00:00,519.0,0.01,0.02,0.03,-0.12,-92.30769,15335.0,8837,0.1289149609375,False,REGULAR,USD,2024-11-12,call,38714.45179668187,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241112C00520000,2024-11-12 16:19:44+00:00,520.0,0.01,0.01,0.02,-0.060000002,-85.71429,5626.0,3198,0.1367273828125,False,REGULAR,USD,2024-11-12,call,9675.097889806846,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241112C00521000,2024-11-12 16:17:26+00:00,521.0,0.01,0.0,0.01,-0.04,-80.00001,5578.0,2180,0.1367273828125,False,REGULAR,USD,2024-11-12,call,4616.207468102936,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241112C00522000,2024-11-12 16:14:48+00:00,522.0,0.01,0.0,0.01,-0.02,-66.66667,3255.0,6333,0.1523522265625,False,REGULAR,USD,2024-11-12,call,5214.408804525403,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241112P00503000,2024-11-12 16:13:28+00:00,503.0,0.02,0.01,0.02,-0.030000001,-60.0,1881.0,5164,0.15430533203125,False,REGULAR,USD,2024-11-12,put,5811.290943190349,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241112P00504000,2024-11-12 16:17:16+00:00,504.0,0.01,0.01,0.02,-0.049999997,-83.333336,8904.0,14331,0.14063359375,False,REGULAR,USD,2024-11-12,put,23719.76573213824,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241112P00505000,2024-11-12 16:18:35+00:00,505.0,0.02,0.02,0.03,-0.07000001,-77.77779,3096.0,14815,0.132821171875,False,REGULAR,USD,2024-11-12,put,26926.163274483843,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241112P00506000,2024-11-12 16:19:02+00:00,506.0,0.04,0.03,0.04,-0.1,-71.42857,11900.0,10152,0.122079091796875,False,REGULAR,USD,2024-11-12,put,46742.92775897597,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241112P00507000,2024-11-12 16:19:09+00:00,507.0,0.04,0.05,0.06,-0.14000002,-73.68422,25392.0,11795,0.1137783935546875,False,REGULAR,USD,2024-11-12,put,119608.6913383474,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241112P00508000,2024-11-12 16:19:19+00:00,508.0,0.07,0.07,0.08,-0.18,-69.230774,24809.0,7339,0.1015714843749999,False,REGULAR,USD,2024-11-12,put,151776.71831756673,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241112P00509000,2024-11-12 16:19:37+00:00,509.0,0.1,0.1,0.12,-0.24000001,-70.588234,24836.0,3389,0.090829404296875,False,REGULAR,USD,2024-11-12,put,206790.71381196065,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241112P00510000,2024-11-12 16:19:34+00:00,510.0,0.15,0.18,0.19,-0.31,-67.391304,55450.0,12598,0.0798431860351562,False,REGULAR,USD,2024-11-12,put,790035.5181416306,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241112P00511000,2024-11-12 16:19:46+00:00,511.0,0.24,0.26,0.27,-0.40999997,-63.07692,62953.0,4366,0.0627535131835937,False,REGULAR,USD,2024-11-12,put,1300329.58177981,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241112P00512000,2024-11-12 16:19:48+00:00,512.0,0.41,0.44,0.45,-0.48999998,-54.444443,89258.0,7998,0.04493142578125,False,REGULAR,USD,2024-11-12,put,3215507.8644633098,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241112P00513000,2024-11-12 16:19:42+00:00,513.0,0.73,0.73,0.75,-0.52,-41.6,106245.0,4112,1.0000000000000004e-05,True,REGULAR,USD,2024-11-12,put,0.0,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241112P00514000,2024-11-12 16:19:46+00:00,514.0,1.22,1.25,1.28,-0.48000002,-27.906977,82163.0,4285,1.0000000000000004e-05,True,REGULAR,USD,2024-11-12,put,0.0,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241112P00515000,2024-11-12 16:19:19+00:00,515.0,2.1,2.17,2.23,-0.16000009,-7.0796494,13168.0,3067,1.0000000000000004e-05,True,REGULAR,USD,2024-11-12,put,0.0,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241112P00516000,2024-11-12 16:19:29+00:00,516.0,2.91,3.03,3.2,0.21000004,7.777779,3304.0,764,1.0000000000000004e-05,True,REGULAR,USD,2024-11-12,put,0.0,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241112P00517000,2024-11-12 16:13:11+00:00,517.0,4.42,3.92,4.17,0.77,21.09589,1720.0,417,1.0000000000000004e-05,True,REGULAR,USD,2024-11-12,put,0.0,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241112P00518000,2024-11-12 16:13:22+00:00,518.0,5.31,4.9,5.22,1.1500001,27.644234,505.0,286,1.0000000000000004e-05,True,REGULAR,USD,2024-11-12,put,0.0,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241112P00519000,2024-11-12 16:04:43+00:00,519.0,5.55,5.91,6.38,0.2800002,5.313097,76.0,46,1.0000000000000004e-05,True,REGULAR,USD,2024-11-12,put,0.0,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241112P00520000,2024-11-12 16:11:59+00:00,520.0,7.0,6.91,7.39,0.38999987,5.900149,140.0,75,1.0000000000000004e-05,True,REGULAR,USD,2024-11-12,put,0.0,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241112P00521000,2024-11-12 15:43:26+00:00,521.0,7.39,7.52,8.11,-0.11000013,-1.4666685,91.0,0,1.0000000000000004e-05,True,REGULAR,USD,2024-11-12,put,0.0,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241112P00522000,2024-11-12 15:36:36+00:00,522.0,8.0,8.87,9.43,-0.05000019,-0.6211204,29.0,29,1.0000000000000004e-05,True,REGULAR,USD,2024-11-12,put,0.0,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241112C00504000,2024-11-12 15:37:57+00:00,504.0,10.1,8.73,9.29,0.4300003,4.4467454,3.0,346,0.24805439453125,True,REGULAR,USD,2024-11-12,call,807.328545061392,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241112C00505000,2024-11-12 16:21:17+00:00,505.0,8.18,7.25,8.09,-1.0499992,-11.37594,32.0,402,0.16602396484375,True,REGULAR,USD,2024-11-12,call,731.308078202037,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241112C00506000,2024-11-12 16:10:41+00:00,506.0,6.71,6.47,6.96,-0.75,-10.053619,21.0,464,1.0000000000000004e-05,True,REGULAR,USD,2024-11-12,call,0.0,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241112C00507000,2024-11-12 16:20:47+00:00,507.0,6.33,5.99,6.39,-0.73,-10.339944,8.0,531,0.2026446923828124,True,REGULAR,USD,2024-11-12,call,2095.641297258402,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241112C00508000,2024-11-12 16:20:47+00:00,508.0,5.36,4.91,5.13,-0.6199999,-10.367891,218.0,553,0.125985302734375,True,REGULAR,USD,2024-11-12,call,2918.47551434603,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241112C00509000,2024-11-12 16:24:11+00:00,509.0,3.78,3.71,4.13,-1.6400001,-30.258305,161.0,635,0.1059659716796874,True,REGULAR,USD,2024-11-12,call,3976.483046866976,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241112C00510000,2024-11-12 16:24:32+00:00,510.0,2.84,2.84,2.85,-1.2300003,-29.285717,1980.0,13413,1.0000000000000004e-05,True,REGULAR,USD,2024-11-12,call,0.0,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241112C00511000,2024-11-12 16:24:12+00:00,511.0,2.06,2.28,2.34,-1.4200001,-40.804596,3639.0,1846,0.0952238916015625,True,REGULAR,USD,2024-11-12,call,61576.39333390458,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241112C00512000,2024-11-12 16:24:50+00:00,512.0,1.22,1.23,1.24,-1.3499999,-52.52918,11253.0,3339,0.054696953125,True,REGULAR,USD,2024-11-12,call,304379.2348310946,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241112C00513000,2024-11-12 16:24:51+00:00,513.0,0.65,0.68,0.69,-1.24,-65.60847,70564.0,3584,0.0629976513671875,True,REGULAR,USD,2024-11-12,call,1747161.2160989763,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241112C00514000,2024-11-12 16:24:51+00:00,514.0,0.3,0.3,0.31,-1.02,-77.27273,120747.0,5968,0.0642183422851562,False,REGULAR,USD,2024-11-12,call,2532906.402354396,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241112C00515000,2024-11-12 16:24:50+00:00,515.0,0.12,0.13,0.14,-0.76,-86.36364,111223.0,4998,0.069345244140625,False,REGULAR,USD,2024-11-12,call,1456103.1518804324,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241112C00516000,2024-11-12 16:24:28+00:00,516.0,0.05,0.05,0.06,-0.53999996,-91.52542,69102.0,10975,0.0742280078125,False,REGULAR,USD,2024-11-12,call,546645.8277242795,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241112C00517000,2024-11-12 16:23:54+00:00,517.0,0.03,0.03,0.04,-0.32,-88.88889,29660.0,3854,0.0854583642578125,False,REGULAR,USD,2024-11-12,call,135892.2857864584,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241112C00518000,2024-11-12 16:24:51+00:00,518.0,0.03,0.02,0.03,-0.19,-90.4762,15504.0,6100,0.0976652734375,False,REGULAR,USD,2024-11-12,call,57152.08459392705,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241112C00519000,2024-11-12 16:23:40+00:00,519.0,0.01,0.02,0.03,-0.12,-92.30769,17934.0,8837,0.1132901171875,False,REGULAR,USD,2024-11-12,call,53791.95867601968,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241112C00520000,2024-11-12 16:23:10+00:00,520.0,0.01,0.01,0.02,-0.060000002,-85.71429,5688.0,3198,0.1211025390625,False,REGULAR,USD,2024-11-12,call,11638.20355520861,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241112C00521000,2024-11-12 16:23:31+00:00,521.0,0.01,0.0,0.01,-0.04,-80.00001,5745.0,2180,0.12500875,False,REGULAR,USD,2024-11-12,call,6058.204277018744,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241112C00522000,2024-11-12 16:16:57+00:00,522.0,0.01,0.0,0.01,-0.02,-66.66667,3256.0,6333,0.1367273828125,False,REGULAR,USD,2024-11-12,call,5721.477162635423,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241112C00523000,2024-11-12 16:21:50+00:00,523.0,0.01,0.0,0.01,-0.01,-50.0,449.0,1444,0.1523522265625,False,REGULAR,USD,2024-11-12,call,1032.9807892853464,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241112P00504000,2024-11-12 16:24:49+00:00,504.0,0.02,0.01,0.02,-0.04,-66.66667,9037.0,14331,0.15430533203125,False,REGULAR,USD,2024-11-12,put,19528.8779481979,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241112P00505000,2024-11-12 16:24:43+00:00,505.0,0.02,0.02,0.03,-0.07000001,-77.77779,3130.0,14815,0.148446015625,False,REGULAR,USD,2024-11-12,put,22290.89599891426,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241112P00506000,2024-11-12 16:23:37+00:00,506.0,0.04,0.03,0.04,-0.1,-71.42857,11913.0,10152,0.13868048828125,False,REGULAR,USD,2024-11-12,put,37883.151100691335,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241112P00507000,2024-11-12 16:24:38+00:00,507.0,0.06,0.04,0.05,-0.120000005,-66.666664,25611.0,11795,0.12696185546875,False,REGULAR,USD,2024-11-12,put,87799.3181127224,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241112P00508000,2024-11-12 16:23:45+00:00,508.0,0.08,0.06,0.07,-0.17,-68.0,28447.0,7339,0.1167080517578125,False,REGULAR,USD,2024-11-12,put,121288.24277292888,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241112P00509000,2024-11-12 16:24:12+00:00,509.0,0.13,0.11,0.13,-0.21000001,-61.764706,25609.0,3389,0.1132901171875,False,REGULAR,USD,2024-11-12,put,154093.22137072944,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241112P00510000,2024-11-12 16:24:48+00:00,510.0,0.22,0.22,0.23,-0.24000001,-52.173912,57613.0,12598,0.1096280444335937,False,REGULAR,USD,2024-11-12,put,550120.9154873568,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241112P00511000,2024-11-12 16:24:52+00:00,511.0,0.38,0.34,0.35,-0.26999998,-41.53846,65809.0,4366,0.1003507934570312,False,REGULAR,USD,2024-11-12,put,772302.6150508674,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241112P00512000,2024-11-12 16:24:50+00:00,512.0,0.64,0.61,0.62,-0.26,-29.213484,95084.0,7998,0.098641826171875,False,REGULAR,USD,2024-11-12,put,1430403.5405050772,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241112P00513000,2024-11-12 16:24:52+00:00,513.0,1.07,0.99,1.02,-0.17999995,-14.634143,110170.0,4112,0.096688720703125,False,REGULAR,USD,2024-11-12,put,1755246.9114642914,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241112P00514000,2024-11-12 16:24:52+00:00,514.0,1.7,1.62,1.66,0.0,0.0,83478.0,4285,0.1032804516601562,True,REGULAR,USD,2024-11-12,put,1193718.6051632194,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241112P00515000,2024-11-12 16:24:28+00:00,515.0,2.48,2.33,2.42,0.22000003,9.734515,13634.0,3067,0.1103604589843749,True,REGULAR,USD,2024-11-12,put,182110.6812242152,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241112P00516000,2024-11-12 16:24:10+00:00,516.0,3.37,2.98,3.18,0.66999984,28.51063,3510.0,764,0.1045011425781249,True,REGULAR,USD,2024-11-12,put,35362.09273511233,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241112P00517000,2024-11-12 16:23:52+00:00,517.0,4.28,4.22,4.51,0.6300001,17.260277,1731.0,417,0.176766044921875,True,REGULAR,USD,2024-11-12,put,12883.75712027221,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241112P00518000,2024-11-12 16:24:23+00:00,518.0,5.41,4.92,5.31,1.25,30.788177,506.0,286,0.1723715576171875,True,REGULAR,USD,2024-11-12,put,3905.60975399544,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241112P00519000,2024-11-12 16:19:55+00:00,519.0,5.76,5.72,6.08,0.49000025,9.297917,78.0,46,0.145516357421875,True,REGULAR,USD,2024-11-12,put,407.0142503848511,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241112P00520000,2024-11-12 16:11:59+00:00,520.0,7.0,6.84,7.41,0.38999987,5.900149,140.0,75,0.2353592089843749,True,REGULAR,USD,2024-11-12,put,754.2476010372437,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241112P00521000,2024-11-12 15:43:26+00:00,521.0,7.39,7.85,8.32,-0.11000013,-1.4666685,91.0,0,0.241218525390625,True,REGULAR,USD,2024-11-12,put,269.7272182647251,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241112P00522000,2024-11-12 15:36:36+00:00,522.0,8.0,8.77,9.37,-0.05000019,-0.6211204,29.0,29,0.2722240747070312,True,REGULAR,USD,2024-11-12,put,153.20031595548315,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241112P00523000,2024-11-12 15:30:38+00:00,523.0,10.5,9.69,10.1,1.3800001,15.13158,382.0,2,0.2246171289062499,True,REGULAR,USD,2024-11-12,put,677.622068519368,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241112C00503000,2024-11-12 15:56:02+00:00,503.0,10.53,9.55,10.04,-0.72000027,-6.4000025,40.0,454,0.3518131225585937,True,REGULAR,USD,2024-11-12,call,1267.5440531135828,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241112C00504000,2024-11-12 16:24:10+00:00,504.0,8.83,8.65,9.2,-0.84000015,-8.686662,8.0,346,0.3493717407226562,True,REGULAR,USD,2024-11-12,call,1007.3790735202311,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241112C00505000,2024-11-12 16:21:17+00:00,505.0,8.18,7.65,8.13,-1.0499992,-11.37594,32.0,402,0.3129951513671875,True,REGULAR,USD,2024-11-12,call,1401.5979855035544,2024-11-14 14:15:03.231608,508.5199890136719
